idChamber,price,fee,space(m2),sexe,availablity,asKey,asDesk,asChair,asBed,asClimatisation,asPrivateBasin,asTv,asStorage,asLan,asPrivateKitchen,asPrivateFridge,asPrivateShower,asPrivateToilet,asSunaccess,asSomethingMore,houseId,houseUrl,region,houseName,adress,longetide,latitude,medianPrice,medianFee,numberOfBed,nbShower,nbToilet,nbBath,nbKitchen,distanceToAdvanced Institute of Industrial Technology(km),distanceToAoyama Gakuin University(km),distanceToAsia University(km),distanceToBunka Gakuen University(km),distanceToBunkyo Gakuin University(km),distanceToChuo University(km),distanceToDaito Bunka University(km),distanceToGakushuin University(km),distanceToGakushuin Women's College(km),distanceToHitotsubashi University(km),distanceToHosei University(km),distanceToHoshi University(km),distanceToInternational College for Postgraduate Buddhist Studies(km),distanceToJapan Lutheran College(km),distanceToJapan Women's University(km),distanceToJuntendo University(km),distanceToKaetsu University(km),distanceToKeio University(km),distanceToKogakuin University(km),distanceToKokugakuin University(km),distanceToKokushikan University(km),distanceToKomazawa University(km),distanceToKunitachi College of Music(km),distanceToKyorin University(km),distanceToKyoritsu Women's University(km),distanceToMeiji Gakuin University(km),distanceToMeiji University(km),distanceToMeisei University(km),distanceToMejiro University(km),distanceToMusashi University(km),distanceToMusashino Academia Musicae(km),distanceToMusashino Art University(km),distanceToMusashino University(km),distanceToNational Graduate Institute for Policy Studies(km),distanceToNihon Bunka University(km),distanceToNihon University(km),distanceToNippon Medical School(km),distanceToNippon Sport Science University(km),distanceToOchanomizu University(km),distanceToOtsuma Women's University(km),distanceToRikkyo University(km),distanceToRissho University(km),distanceToSeijo University(km),distanceToSeikei University(km),distanceToSeisen University(km),distanceToSenshu University(km),distanceToShibaura Institute of Technology(km),distanceToShowa Pharmaceutical University(km),distanceToShowa University(km),distanceToShowa Women's University(km),distanceToSophia University(km),distanceToSugino Fashion College(km),distanceToTaisho University(km),distanceToTakachiho University(km),distanceToTakushoku University(km),distanceToTama Art University(km),distanceToTama University(km),distanceToTamagawa University(km),distanceToTeikyo University(km),distanceToThe University of Tokyo(km),distanceToToho Gakuen School of Music(km),distanceToToho University(km),distanceToTokai University(km),distanceToTokyo City University(km),distanceToTokyo College of Music(km),distanceToTokyo Denki University(km),distanceToTokyo Fuji University(km),distanceToTokyo Future University(km),distanceToTokyo Gakugei University(km),distanceToTokyo Institute of Technology(km),distanceToTokyo Junshin University(km),distanceToTokyo Kasei University(km),distanceToTokyo Kasei-Gakuin University(km),distanceToTokyo Medical and Dental University(km),distanceToTokyo Medical University(km),distanceToTokyo Metropolitan University(km),distanceToTokyo University of Agriculture(km),distanceToTokyo University of Agriculture and Technology(km),distanceToTokyo University of Foreign Studies(km),distanceToTokyo University of Marine Science and Technology(km),distanceToTokyo University of Science(km),distanceToTokyo University of Technology(km),distanceToTokyo University of the Arts(km),distanceToTokyo Woman's Christian University(km),distanceToTokyo Women's Medical University(km),distanceToTokyo Zokei University(km),distanceToToyo Gakuen University(km),distanceToToyo University(km),distanceToUniversity of the Sacred Heart(km),distanceToWaseda University(km),owner
401,49000,13000,7.73,Both,Available,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,3358,https://tokyosharehouse.com//eng/house/detail/3358/,SkytreeRyogokuKinshicho,Couverture (Kuberuturu) Kinshicho Ⅱ,Sumida ku Tokyo green 4,139.82424300575013,35.666758900000005,62500,13000,33,4,4,1,0,6.81,10.31,26.54,11.9,8.34,8.26,19.09,11.86,10.95,34.49,8.2,11.52,9.01,26.18,10.89,7.0,28.5,7.63,11.93,10.25,15.66,17.42,37.94,23.28,6.73,9.05,6.63,37.7,14.07,16.16,16.06,34.73,25.64,8.78,19.09,6.38,8.46,16.55,10.2,7.84,13.12,13.59,25.64,23.24,9.66,7.19,2.73,34.4,13.62,13.62,8.54,36.32,12.12,16.91,49.3,17.97,17.97,33.97,14.3,7.58,21.26,14.05,12.63,17.42,11.73,9.16,12.44,8.52,30.3,14.52,44.4,13.6,46.82,6.66,6.66,40.23,17.57,27.87,27.46,8.19,8.23,43.79,9.17,21.72,10.03,44.69,7.34,9.16,9.57,10.56,FOR.C Co. Ltd.
403,62000,13000,8.13,Both,Available,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,3358,https://tokyosharehouse.com//eng/house/detail/3358/,SkytreeRyogokuKinshicho,Couverture (Kuberuturu) Kinshicho Ⅱ,Sumida ku Tokyo green 4,139.82424300575013,35.666758900000005,62500,13000,33,4,4,1,0,6.81,10.31,26.54,11.9,8.34,8.26,19.09,11.86,10.95,34.49,8.2,11.52,9.01,26.18,10.89,7.0,28.5,7.63,11.93,10.25,15.66,17.42,37.94,23.28,6.73,9.05,6.63,37.7,14.07,16.16,16.06,34.73,25.64,8.78,19.09,6.38,8.46,16.55,10.2,7.84,13.12,13.59,25.64,23.24,9.66,7.19,2.73,34.4,13.62,13.62,8.54,36.32,12.12,16.91,49.3,17.97,17.97,33.97,14.3,7.58,21.26,14.05,12.63,17.42,11.73,9.16,12.44,8.52,30.3,14.52,44.4,13.6,46.82,6.66,6.66,40.23,17.57,27.87,27.46,8.19,8.23,43.79,9.17,21.72,10.03,44.69,7.34,9.16,9.57,10.56,FOR.C Co. Ltd.
405,58000,13000,7.69,Both,Available,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,3358,https://tokyosharehouse.com//eng/house/detail/3358/,SkytreeRyogokuKinshicho,Couverture (Kuberuturu) Kinshicho Ⅱ,Sumida ku Tokyo green 4,139.82424300575013,35.666758900000005,62500,13000,33,4,4,1,0,6.81,10.31,26.54,11.9,8.34,8.26,19.09,11.86,10.95,34.49,8.2,11.52,9.01,26.18,10.89,7.0,28.5,7.63,11.93,10.25,15.66,17.42,37.94,23.28,6.73,9.05,6.63,37.7,14.07,16.16,16.06,34.73,25.64,8.78,19.09,6.38,8.46,16.55,10.2,7.84,13.12,13.59,25.64,23.24,9.66,7.19,2.73,34.4,13.62,13.62,8.54,36.32,12.12,16.91,49.3,17.97,17.97,33.97,14.3,7.58,21.26,14.05,12.63,17.42,11.73,9.16,12.44,8.52,30.3,14.52,44.4,13.6,46.82,6.66,6.66,40.23,17.57,27.87,27.46,8.19,8.23,43.79,9.17,21.72,10.03,44.69,7.34,9.16,9.57,10.56,FOR.C Co. Ltd.
406,60000,13000,7.69,Both,Available,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,3358,https://tokyosharehouse.com//eng/house/detail/3358/,SkytreeRyogokuKinshicho,Couverture (Kuberuturu) Kinshicho Ⅱ,Sumida ku Tokyo green 4,139.82424300575013,35.666758900000005,62500,13000,33,4,4,1,0,6.81,10.31,26.54,11.9,8.34,8.26,19.09,11.86,10.95,34.49,8.2,11.52,9.01,26.18,10.89,7.0,28.5,7.63,11.93,10.25,15.66,17.42,37.94,23.28,6.73,9.05,6.63,37.7,14.07,16.16,16.06,34.73,25.64,8.78,19.09,6.38,8.46,16.55,10.2,7.84,13.12,13.59,25.64,23.24,9.66,7.19,2.73,34.4,13.62,13.62,8.54,36.32,12.12,16.91,49.3,17.97,17.97,33.97,14.3,7.58,21.26,14.05,12.63,17.42,11.73,9.16,12.44,8.52,30.3,14.52,44.4,13.6,46.82,6.66,6.66,40.23,17.57,27.87,27.46,8.19,8.23,43.79,9.17,21.72,10.03,44.69,7.34,9.16,9.57,10.56,FOR.C Co. Ltd.
502,62000,13000,9.08,Both,Available,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,3358,https://tokyosharehouse.com//eng/house/detail/3358/,SkytreeRyogokuKinshicho,Couverture (Kuberuturu) Kinshicho Ⅱ,Sumida ku Tokyo green 4,139.82424300575013,35.666758900000005,62500,13000,33,4,4,1,0,6.81,10.31,26.54,11.9,8.34,8.26,19.09,11.86,10.95,34.49,8.2,11.52,9.01,26.18,10.89,7.0,28.5,7.63,11.93,10.25,15.66,17.42,37.94,23.28,6.73,9.05,6.63,37.7,14.07,16.16,16.06,34.73,25.64,8.78,19.09,6.38,8.46,16.55,10.2,7.84,13.12,13.59,25.64,23.24,9.66,7.19,2.73,34.4,13.62,13.62,8.54,36.32,12.12,16.91,49.3,17.97,17.97,33.97,14.3,7.58,21.26,14.05,12.63,17.42,11.73,9.16,12.44,8.52,30.3,14.52,44.4,13.6,46.82,6.66,6.66,40.23,17.57,27.87,27.46,8.19,8.23,43.79,9.17,21.72,10.03,44.69,7.34,9.16,9.57,10.56,FOR.C Co. Ltd.
503,62000,13000,8.13,Both,Available,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,3358,https://tokyosharehouse.com//eng/house/detail/3358/,SkytreeRyogokuKinshicho,Couverture (Kuberuturu) Kinshicho Ⅱ,Sumida ku Tokyo green 4,139.82424300575013,35.666758900000005,62500,13000,33,4,4,1,0,6.81,10.31,26.54,11.9,8.34,8.26,19.09,11.86,10.95,34.49,8.2,11.52,9.01,26.18,10.89,7.0,28.5,7.63,11.93,10.25,15.66,17.42,37.94,23.28,6.73,9.05,6.63,37.7,14.07,16.16,16.06,34.73,25.64,8.78,19.09,6.38,8.46,16.55,10.2,7.84,13.12,13.59,25.64,23.24,9.66,7.19,2.73,34.4,13.62,13.62,8.54,36.32,12.12,16.91,49.3,17.97,17.97,33.97,14.3,7.58,21.26,14.05,12.63,17.42,11.73,9.16,12.44,8.52,30.3,14.52,44.4,13.6,46.82,6.66,6.66,40.23,17.57,27.87,27.46,8.19,8.23,43.79,9.17,21.72,10.03,44.69,7.34,9.16,9.57,10.56,FOR.C Co. Ltd.
504,59000,13000,7.65,Both,Available,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,3358,https://tokyosharehouse.com//eng/house/detail/3358/,SkytreeRyogokuKinshicho,Couverture (Kuberuturu) Kinshicho Ⅱ,Sumida ku Tokyo green 4,139.82424300575013,35.666758900000005,62500,13000,33,4,4,1,0,6.81,10.31,26.54,11.9,8.34,8.26,19.09,11.86,10.95,34.49,8.2,11.52,9.01,26.18,10.89,7.0,28.5,7.63,11.93,10.25,15.66,17.42,37.94,23.28,6.73,9.05,6.63,37.7,14.07,16.16,16.06,34.73,25.64,8.78,19.09,6.38,8.46,16.55,10.2,7.84,13.12,13.59,25.64,23.24,9.66,7.19,2.73,34.4,13.62,13.62,8.54,36.32,12.12,16.91,49.3,17.97,17.97,33.97,14.3,7.58,21.26,14.05,12.63,17.42,11.73,9.16,12.44,8.52,30.3,14.52,44.4,13.6,46.82,6.66,6.66,40.23,17.57,27.87,27.46,8.19,8.23,43.79,9.17,21.72,10.03,44.69,7.34,9.16,9.57,10.56,FOR.C Co. Ltd.
505,58000,13000,7.69,Both,Available,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,3358,https://tokyosharehouse.com//eng/house/detail/3358/,SkytreeRyogokuKinshicho,Couverture (Kuberuturu) Kinshicho Ⅱ,Sumida ku Tokyo green 4,139.82424300575013,35.666758900000005,62500,13000,33,4,4,1,0,6.81,10.31,26.54,11.9,8.34,8.26,19.09,11.86,10.95,34.49,8.2,11.52,9.01,26.18,10.89,7.0,28.5,7.63,11.93,10.25,15.66,17.42,37.94,23.28,6.73,9.05,6.63,37.7,14.07,16.16,16.06,34.73,25.64,8.78,19.09,6.38,8.46,16.55,10.2,7.84,13.12,13.59,25.64,23.24,9.66,7.19,2.73,34.4,13.62,13.62,8.54,36.32,12.12,16.91,49.3,17.97,17.97,33.97,14.3,7.58,21.26,14.05,12.63,17.42,11.73,9.16,12.44,8.52,30.3,14.52,44.4,13.6,46.82,6.66,6.66,40.23,17.57,27.87,27.46,8.19,8.23,43.79,9.17,21.72,10.03,44.69,7.34,9.16,9.57,10.56,FOR.C Co. Ltd.
506,59000,13000,7.69,Both,Available,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,3358,https://tokyosharehouse.com//eng/house/detail/3358/,SkytreeRyogokuKinshicho,Couverture (Kuberuturu) Kinshicho Ⅱ,Sumida ku Tokyo green 4,139.82424300575013,35.666758900000005,62500,13000,33,4,4,1,0,6.81,10.31,26.54,11.9,8.34,8.26,19.09,11.86,10.95,34.49,8.2,11.52,9.01,26.18,10.89,7.0,28.5,7.63,11.93,10.25,15.66,17.42,37.94,23.28,6.73,9.05,6.63,37.7,14.07,16.16,16.06,34.73,25.64,8.78,19.09,6.38,8.46,16.55,10.2,7.84,13.12,13.59,25.64,23.24,9.66,7.19,2.73,34.4,13.62,13.62,8.54,36.32,12.12,16.91,49.3,17.97,17.97,33.97,14.3,7.58,21.26,14.05,12.63,17.42,11.73,9.16,12.44,8.52,30.3,14.52,44.4,13.6,46.82,6.66,6.66,40.23,17.57,27.87,27.46,8.19,8.23,43.79,9.17,21.72,10.03,44.69,7.34,9.16,9.57,10.56,FOR.C Co. Ltd.
508,60000,13000,8.04,Both,Available,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,3358,https://tokyosharehouse.com//eng/house/detail/3358/,SkytreeRyogokuKinshicho,Couverture (Kuberuturu) Kinshicho Ⅱ,Sumida ku Tokyo green 4,139.82424300575013,35.666758900000005,62500,13000,33,4,4,1,0,6.81,10.31,26.54,11.9,8.34,8.26,19.09,11.86,10.95,34.49,8.2,11.52,9.01,26.18,10.89,7.0,28.5,7.63,11.93,10.25,15.66,17.42,37.94,23.28,6.73,9.05,6.63,37.7,14.07,16.16,16.06,34.73,25.64,8.78,19.09,6.38,8.46,16.55,10.2,7.84,13.12,13.59,25.64,23.24,9.66,7.19,2.73,34.4,13.62,13.62,8.54,36.32,12.12,16.91,49.3,17.97,17.97,33.97,14.3,7.58,21.26,14.05,12.63,17.42,11.73,9.16,12.44,8.52,30.3,14.52,44.4,13.6,46.82,6.66,6.66,40.23,17.57,27.87,27.46,8.19,8.23,43.79,9.17,21.72,10.03,44.69,7.34,9.16,9.57,10.56,FOR.C Co. Ltd.
1007: シナモン,71500,15000,8.79,Both,Available,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,3476,https://tokyosharehouse.com//eng/house/detail/3476/,SkytreeRyogokuKinshicho,ryougoku-share heavenly Courtyard,1 Midori Sumida-ku Tokyo,139.8124719,35.6974523,71500,15000,16,2,4,3,0,9.33,10.09,25.13,10.73,5.5,5.89,16.1,9.59,9.0,33.29,6.5,12.64,6.63,25.02,8.57,4.74,26.92,8.3,10.61,10.23,15.43,17.46,36.37,22.3,5.0,9.95,4.61,37.02,12.04,13.81,13.59,33.16,24.03,8.57,16.1,4.31,5.51,16.94,7.71,6.34,10.61,15.29,24.24,21.68,10.85,5.29,4.4,34.82,13.67,13.67,7.41,35.62,9.15,15.83,48.66,18.43,18.43,34.25,11.22,4.93,20.65,16.24,12.12,18.3,9.3,5.63,10.33,5.1,28.93,15.59,43.23,10.51,46.36,4.38,4.38,39.77,17.42,26.56,26.51,9.78,6.31,43.23,5.61,20.14,8.33,44.19,5.01,6.29,9.76,8.48,R Bank Ltd.
203,69000,10000,11.1,Both,Available,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,30,https://tokyosharehouse.com//eng/house/detail/30/,SkytreeRyogokuKinshicho,Come on UP Sumiyoshi,Ishikawa Building 202 Senda 10-15 Koto-ku Tokyo,139.815622,35.6812131,65500,10000,7,0,0,0,1,7.77,9.78,25.54,10.95,6.7,6.77,17.44,10.45,9.65,33.61,6.96,11.7,7.53,25.3,9.45,5.52,27.43,7.5,10.91,9.82,15.18,17.08,36.89,22.48,5.43,9.08,5.22,37.06,12.77,14.74,14.59,33.68,24.56,8.22,17.44,4.95,6.79,16.38,8.69,6.67,11.63,14.11,24.65,22.17,9.86,5.84,2.96,34.3,13.26,13.26,7.55,35.67,10.46,16.04,48.69,17.85,17.85,33.8,12.61,5.99,20.62,14.86,11.99,17.51,10.26,7.46,11.09,6.89,29.33,14.7,43.54,11.91,46.3,5.16,5.16,39.7,17.14,26.92,26.68,8.59,6.9,43.21,7.44,20.64,8.82,44.14,5.84,7.52,9.23,9.2,Come on UP Ltd
205,66000,10000,8.7,Both,Available,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,30,https://tokyosharehouse.com//eng/house/detail/30/,SkytreeRyogokuKinshicho,Come on UP Sumiyoshi,Ishikawa Building 202 Senda 10-15 Koto-ku Tokyo,139.815622,35.6812131,65500,10000,7,0,0,0,1,7.77,9.78,25.54,10.95,6.7,6.77,17.44,10.45,9.65,33.61,6.96,11.7,7.53,25.3,9.45,5.52,27.43,7.5,10.91,9.82,15.18,17.08,36.89,22.48,5.43,9.08,5.22,37.06,12.77,14.74,14.59,33.68,24.56,8.22,17.44,4.95,6.79,16.38,8.69,6.67,11.63,14.11,24.65,22.17,9.86,5.84,2.96,34.3,13.26,13.26,7.55,35.67,10.46,16.04,48.69,17.85,17.85,33.8,12.61,5.99,20.62,14.86,11.99,17.51,10.26,7.46,11.09,6.89,29.33,14.7,43.54,11.91,46.3,5.16,5.16,39.7,17.14,26.92,26.68,8.59,6.9,43.21,7.44,20.64,8.82,44.14,5.84,7.52,9.23,9.2,Come on UP Ltd
302,75000,10000,13.4,Both,Available,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,30,https://tokyosharehouse.com//eng/house/detail/30/,SkytreeRyogokuKinshicho,Come on UP Sumiyoshi,Ishikawa Building 202 Senda 10-15 Koto-ku Tokyo,139.815622,35.6812131,65500,10000,7,0,0,0,1,7.77,9.78,25.54,10.95,6.7,6.77,17.44,10.45,9.65,33.61,6.96,11.7,7.53,25.3,9.45,5.52,27.43,7.5,10.91,9.82,15.18,17.08,36.89,22.48,5.43,9.08,5.22,37.06,12.77,14.74,14.59,33.68,24.56,8.22,17.44,4.95,6.79,16.38,8.69,6.67,11.63,14.11,24.65,22.17,9.86,5.84,2.96,34.3,13.26,13.26,7.55,35.67,10.46,16.04,48.69,17.85,17.85,33.8,12.61,5.99,20.62,14.86,11.99,17.51,10.26,7.46,11.09,6.89,29.33,14.7,43.54,11.91,46.3,5.16,5.16,39.7,17.14,26.92,26.68,8.59,6.9,43.21,7.44,20.64,8.82,44.14,5.84,7.52,9.23,9.2,Come on UP Ltd
302,57000,0,8.4,Both,Available,True,True,True,True,True,False,True,True,True,False,True,False,False,False,False,1228,https://tokyosharehouse.com//eng/house/detail/1228/,SkytreeRyogokuKinshicho,GH Kinshicho,Sumida Yokogawa 5-8-21,0,0,57000,0,8,3,3,0,0,14278.27,14270.57,14254.6,14267.81,14270.41,14270.39,14259.73,14266.84,14267.88,14248.61,14270.62,14273.23,14269.64,14255.79,14267.78,14271.65,14252.29,14273.72,14267.58,14270.97,14266.94,14266.68,14243.83,14258.81,14271.99,14273.53,14272.03,14249.02,14264.85,14262.57,14262.62,14246.74,14254.81,14271.61,14259.73,14272.27,14270.35,14268.47,14268.44,14271.06,14265.53,14274.85,14255.43,14257.11,14274.04,14271.51,14276.87,14259.27,14269.04,14269.04,14270.71,14249.94,14266.69,14263.79,14240.54,14267.96,14267.96,14258.34,14264.64,14271.11,14261.71,14277.25,14268.39,14270.08,14266.92,14272.21,14266.36,14273.29,14251.44,14272.0,14240.41,14265.35,14243.95,14271.99,14271.99,14248.67,14265.93,14253.82,14255.55,14275.51,14270.51,14245.3,14271.92,14258.43,14268.92,14245.22,14271.31,14269.59,14271.79,14268.2,Add value co.ltd
303,59000,0,8.27,Both,Available,True,True,True,True,True,False,True,True,True,False,True,False,False,False,False,1228,https://tokyosharehouse.com//eng/house/detail/1228/,SkytreeRyogokuKinshicho,GH Kinshicho,Sumida Yokogawa 5-8-21,0,0,57000,0,8,3,3,0,0,14278.27,14270.57,14254.6,14267.81,14270.41,14270.39,14259.73,14266.84,14267.88,14248.61,14270.62,14273.23,14269.64,14255.79,14267.78,14271.65,14252.29,14273.72,14267.58,14270.97,14266.94,14266.68,14243.83,14258.81,14271.99,14273.53,14272.03,14249.02,14264.85,14262.57,14262.62,14246.74,14254.81,14271.61,14259.73,14272.27,14270.35,14268.47,14268.44,14271.06,14265.53,14274.85,14255.43,14257.11,14274.04,14271.51,14276.87,14259.27,14269.04,14269.04,14270.71,14249.94,14266.69,14263.79,14240.54,14267.96,14267.96,14258.34,14264.64,14271.11,14261.71,14277.25,14268.39,14270.08,14266.92,14272.21,14266.36,14273.29,14251.44,14272.0,14240.41,14265.35,14243.95,14271.99,14271.99,14248.67,14265.93,14253.82,14255.55,14275.51,14270.51,14245.3,14271.92,14258.43,14268.92,14245.22,14271.31,14269.59,14271.79,14268.2,Add value co.ltd
202,65000,10000,10.9,Both,Available,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,3574,https://tokyosharehouse.com//eng/house/detail/3574/,SkytreeRyogokuKinshicho,Come on UP Fukagawa,2 Sengoku Koto-ku Tokyo,139.8162737,35.6841347,68500,10000,7,1,5,1,0,8.09,9.92,25.57,11.0,6.55,6.68,17.28,10.38,9.62,33.65,6.95,11.94,7.44,25.35,9.38,5.44,27.44,7.72,10.94,9.97,15.32,17.24,36.9,22.54,5.42,9.3,5.18,37.16,12.72,14.66,14.5,33.69,24.56,8.36,17.28,4.89,6.63,16.57,8.6,6.68,11.53,14.39,24.67,22.18,10.11,5.81,3.25,34.49,13.42,13.42,7.6,35.76,10.3,16.09,48.79,18.04,18.04,33.97,12.44,5.86,20.72,15.16,12.1,17.74,10.17,7.14,11.04,6.56,29.36,14.94,43.59,11.73,46.41,5.08,5.08,39.81,17.28,26.96,26.75,8.86,6.87,43.32,7.13,20.65,8.81,44.25,5.76,7.37,9.41,9.16,Come on UP Ltd
204,70000,10000,11.3,Both,Available,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,3574,https://tokyosharehouse.com//eng/house/detail/3574/,SkytreeRyogokuKinshicho,Come on UP Fukagawa,2 Sengoku Koto-ku Tokyo,139.8162737,35.6841347,68500,10000,7,1,5,1,0,8.09,9.92,25.57,11.0,6.55,6.68,17.28,10.38,9.62,33.65,6.95,11.94,7.44,25.35,9.38,5.44,27.44,7.72,10.94,9.97,15.32,17.24,36.9,22.54,5.42,9.3,5.18,37.16,12.72,14.66,14.5,33.69,24.56,8.36,17.28,4.89,6.63,16.57,8.6,6.68,11.53,14.39,24.67,22.18,10.11,5.81,3.25,34.49,13.42,13.42,7.6,35.76,10.3,16.09,48.79,18.04,18.04,33.97,12.44,5.86,20.72,15.16,12.1,17.74,10.17,7.14,11.04,6.56,29.36,14.94,43.59,11.73,46.41,5.08,5.08,39.81,17.28,26.96,26.75,8.86,6.87,43.32,7.13,20.65,8.81,44.25,5.76,7.37,9.41,9.16,Come on UP Ltd
206,67000,10000,9.8,Both,Available,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,3574,https://tokyosharehouse.com//eng/house/detail/3574/,SkytreeRyogokuKinshicho,Come on UP Fukagawa,2 Sengoku Koto-ku Tokyo,139.8162737,35.6841347,68500,10000,7,1,5,1,0,8.09,9.92,25.57,11.0,6.55,6.68,17.28,10.38,9.62,33.65,6.95,11.94,7.44,25.35,9.38,5.44,27.44,7.72,10.94,9.97,15.32,17.24,36.9,22.54,5.42,9.3,5.18,37.16,12.72,14.66,14.5,33.69,24.56,8.36,17.28,4.89,6.63,16.57,8.6,6.68,11.53,14.39,24.67,22.18,10.11,5.81,3.25,34.49,13.42,13.42,7.6,35.76,10.3,16.09,48.79,18.04,18.04,33.97,12.44,5.86,20.72,15.16,12.1,17.74,10.17,7.14,11.04,6.56,29.36,14.94,43.59,11.73,46.41,5.08,5.08,39.81,17.28,26.96,26.75,8.86,6.87,43.32,7.13,20.65,8.81,44.25,5.76,7.37,9.41,9.16,Come on UP Ltd
301,65000,11000,10.55,Female,Available,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,1933,https://tokyosharehouse.com//eng/house/detail/1933/,SkytreeRyogokuKinshicho,Sumiyoshi Kinshicho Fine,Koto-kuSumiyoshi,139.816032,35.6890256,45000,11000,6,0,2,1,0,8.58,10.05,25.5,10.98,6.23,6.46,16.92,10.17,9.47,33.62,6.85,12.26,7.21,25.33,9.16,5.25,27.34,7.99,10.9,10.14,15.44,17.4,36.8,22.55,5.32,9.6,5.03,37.2,12.56,14.43,14.24,33.59,24.46,8.5,16.92,4.73,6.28,16.78,8.35,6.62,11.27,14.77,24.61,22.09,10.44,5.68,3.69,34.7,13.59,13.59,7.6,35.81,9.95,16.09,48.84,18.26,18.26,34.16,12.06,5.58,20.78,15.61,12.19,18.02,9.93,6.6,10.86,6.02,29.3,15.25,43.56,11.35,46.49,4.88,4.88,39.89,17.42,26.91,26.76,9.25,6.73,43.38,6.59,20.55,8.71,44.33,5.54,7.04,9.61,8.98,Fine select co.ltd
402ｄ,25000,11000,16.5,Female,Available,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,1933,https://tokyosharehouse.com//eng/house/detail/1933/,SkytreeRyogokuKinshicho,Sumiyoshi Kinshicho Fine,Koto-kuSumiyoshi,139.816032,35.6890256,45000,11000,6,0,2,1,0,8.58,10.05,25.5,10.98,6.23,6.46,16.92,10.17,9.47,33.62,6.85,12.26,7.21,25.33,9.16,5.25,27.34,7.99,10.9,10.14,15.44,17.4,36.8,22.55,5.32,9.6,5.03,37.2,12.56,14.43,14.24,33.59,24.46,8.5,16.92,4.73,6.28,16.78,8.35,6.62,11.27,14.77,24.61,22.09,10.44,5.68,3.69,34.7,13.59,13.59,7.6,35.81,9.95,16.09,48.84,18.26,18.26,34.16,12.06,5.58,20.78,15.61,12.19,18.02,9.93,6.6,10.86,6.02,29.3,15.25,43.56,11.35,46.49,4.88,4.88,39.89,17.42,26.91,26.76,9.25,6.73,43.38,6.59,20.55,8.71,44.33,5.54,7.04,9.61,8.98,Fine select co.ltd
205,52000,12000,9.82,Female,Available,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,2438,https://tokyosharehouse.com//eng/house/detail/2438/,SkytreeRyogokuKinshicho,Sumiyoshi Tipetta,Koto-kuTokyo,139.81279,35.649154,52000,12000,6,0,1,1,0,4.65,9.34,25.93,11.42,9.19,8.78,19.76,12.12,11.03,33.7,8.31,9.78,9.49,25.42,11.22,7.57,27.98,6.33,11.55,9.17,14.51,16.09,37.36,22.44,7.02,7.53,7.11,36.59,14.07,16.35,16.34,34.16,25.16,7.91,19.76,6.93,9.39,15.05,10.69,7.85,13.51,11.58,25.03,22.75,7.96,7.52,2.04,32.76,12.37,12.37,8.25,35.23,12.91,16.22,48.14,16.43,16.43,32.4,15.15,8.36,20.23,11.89,11.72,15.69,12.11,10.99,12.55,10.46,29.64,12.74,43.55,14.47,45.57,7.29,7.29,39.0,16.34,27.18,26.57,6.35,8.46,42.6,10.95,21.26,9.99,43.46,7.92,9.99,8.41,10.74,Fine select co.ltd
204,48000,12000,10.12,Female,Available,True,True,True,True,True,False,False,True,False,False,False,False,False,True,False,3017,https://tokyosharehouse.com//eng/house/detail/3017/,SkytreeRyogokuKinshicho,Kameido Breeze,Kouto-ku Tokyo,139.7594549,35.6828387,48000,12000,7,1,1,0,0,7.37,5.08,20.48,5.87,3.97,3.01,13.81,6.02,4.93,28.53,2.2,8.32,3.6,20.22,5.16,2.16,22.4,4.07,5.85,5.28,10.38,12.43,31.85,17.41,1.19,5.66,1.64,32.04,8.01,10.25,10.24,28.64,19.54,3.6,13.81,1.72,4.3,12.01,4.74,1.76,7.45,11.38,19.59,17.14,6.76,1.64,4.06,29.83,8.67,8.67,2.47,30.65,7.22,10.96,43.68,13.51,13.51,29.22,9.44,3.15,15.63,12.91,7.07,13.59,6.05,8.39,6.46,8.49,24.27,11.09,38.46,8.82,41.34,2.12,2.12,34.75,12.36,21.85,21.62,6.32,2.4,38.23,8.13,15.61,3.94,39.18,2.42,4.58,4.94,4.63,Fine select co.ltd
